cohort,year,functional_group,tl
eez,2000,Large rays (>=90 cm),3.7343478260869567
eez,2000,Large reef assoc. fish (>=90 cm),3.833214285714286
eez,2000,Large sharks (>=90 cm),4.204736263736264
eez,2000,"Lobsters, crabs",3.134608695652174
eez,2000,Medium bathydemersals (30 - 89 cm),3.903658536585366
eez,2000,Medium bathypelagics (30 - 89 cm),3.7214285714285715
eez,2000,Medium benthopelagics (30 - 89 cm),3.643529411764706
eez,2000,Medium demersals (30 - 89 cm),3.6426119402985075
eez,2000,Medium pelagics (30 - 89 cm),3.574056603773585
eez,2000,Medium reef assoc. fish (30 - 89 cm),3.500313725490196
eez,2000,Other demersal invertebrates,2.153347593582888
eez,2000,Shrimps,2.8601442307692304
eez,2000,Small bathydemersals (<30 cm),3.5119999999999996
eez,2000,Small bathypelagics (<30 cm),3.496
eez,2000,Small benthopelagics (<30 cm),3.4782352941176473
eez,2000,Small demersals (<30 cm),3.416
eez,2000,Small pelagics (<30 cm),3.31344
eez,2000,Small reef assoc. fish (<30 cm),3.2775903614457835
eez,2000,Small to medium flatfishes (<90 cm),3.6382432432432434
eez,2000,Small to medium rays (<90 cm),3.7616666666666667
eez,2000,Small to medium sharks (<90 cm),3.9673684210526314
eez,2001,Cephalopods,3.896511627906977
eez,2001,Jellyfish,3.307
eez,2001,Krill,3.0149999999999997
eez,2001,Large bathydemersals (>=90 cm),4.026666666666666
eez,2001,Large bathypelagics (>=90 cm),3.8428571428571425
eez,2001,Large benthopelagics (>=90 cm),3.9636
eez,2001,Large demersals (>=90 cm),3.967530120481928
eez,2001,Large flatfishes (>=90 cm),4.02625
eez,2001,Large pelagics (>=90 cm),4.271216216216216
eez,2001,Large rays (>=90 cm),3.720217391304348
eez,2001,Large reef assoc. fish (>=90 cm),3.8310465116279064
eez,2001,Large sharks (>=90 cm),4.202184782608696
eez,2001,"Lobsters, crabs",3.132327586206897
eez,2001,Medium bathydemersals (30 - 89 cm),3.903658536585366
eez,2001,Medium bathypelagics (30 - 89 cm),3.721428571428571
eez,2001,Medium benthopelagics (30 - 89 cm),3.6473949579831935
eez,2001,Medium demersals (30 - 89 cm),3.6362453531598513
eez,2001,Medium pelagics (30 - 89 cm),3.5757142857142856
eez,2001,Medium reef assoc. fish (30 - 89 cm),3.5074117647058825
eez,2001,Other demersal invertebrates,2.1535767195767197
eez,2001,Shrimps,2.862809523809524
eez,2001,Small bathydemersals (<30 cm),3.5119999999999996
eez,2001,Small bathypelagics (<30 cm),3.496
eez,2001,Small benthopelagics (<30 cm),3.501
eez,2001,Small demersals (<30 cm),3.4262666666666672
eez,2001,Small pelagics (<30 cm),3.31616
eez,2001,Small reef assoc. fish (<30 cm),3.2775903614457835
eez,2001,Small to medium flatfishes (<90 cm),3.6507042253521127
eez,2001,Small to medium rays (<90 cm),3.7548000000000004
eez,2001,Small to medium sharks (<90 cm),3.9775
eez,2002,Cephalopods,3.896511627906977
eez,2002,Jellyfish,3.307
eez,2002,Krill,2.25
eez,2002,Large bathydemersals (>=90 cm),4.026666666666666
eez,2002,Large bathypelagics (>=90 cm),3.842857142857143
eez,2002,Large benthopelagics (>=90 cm),3.973529411764706
eez,2002,Large demersals (>=90 cm),3.9626785714285715
eez,2002,Large flatfishes (>=90 cm),4.02625
eez,2002,Large pelagics (>=90 cm),4.271216216216216
eez,2002,Large rays (>=90 cm),3.724
eez,2002,Large reef assoc. fish (>=90 cm),3.833214285714286
eez,2002,Large sharks (>=90 cm),4.204372340425532
eez,2002,"Lobsters, crabs",3.129826086956522
eez,2002,Medium bathydemersals (30 - 89 cm),3.8988095238095237
eez,2002,Medium bathypelagics (30 - 89 cm),3.7407692307692306
eez,2002,Medium benthopelagics (30 - 89 cm),3.6439166666666667
eez,2002,Medium demersals (30 - 89 cm),3.635860805860806
eez,2002,Medium pelagics (30 - 89 cm),3.577047619047619
eez,2002,Medium reef assoc. fish (30 - 89 cm),3.5046875
eez,2002,Other demersal invertebrates,2.1527684210526314
eez,2002,Shrimps,2.868221153846154
eez,2002,Small bathydemersals (<30 cm),3.5119999999999996
eez,2002,Small bathypelagics (<30 cm),3.496
eez,2002,Small benthopelagics (<30 cm),3.482
eez,2002,Small demersals (<30 cm),3.430731707317073
eez,2002,Small pelagics (<30 cm),3.3214285714285716
eez,2002,Small reef assoc. fish (<30 cm),3.2775903614457835
eez,2002,Small to medium flatfishes (<90 cm),3.6498611111111114
eez,2002,Small to medium rays (<90 cm),3.753913043478261
eez,2002,Small to medium sharks (<90 cm),3.9775
eez,2003,Cephalopods,3.896511627906977
eez,2003,Jellyfish,3.307
eez,2003,Krill,3.0149999999999997
eez,2003,Large bathydemersals (>=90 cm),4.026666666666666
eez,2003,Large bathypelagics (>=90 cm),3.8428571428571425
eez,2003,Large benthopelagics (>=90 cm),3.9636
eez,2003,Large demersals (>=90 cm),3.9626785714285715
eez,2003,Large flatfishes (>=90 cm),4.02625
eez,2003,Large pelagics (>=90 cm),4.27931506849315
eez,2003,Large rays (>=90 cm),3.7227083333333333
eez,2003,Large reef assoc. fish (>=90 cm),3.833214285714286
eez,2003,Large sharks (>=90 cm),4.2068924731182795
eez,2003,"Lobsters, crabs",3.1344736842105263
eez,2003,Medium bathydemersals (30 - 89 cm),3.8863157894736844
eez,2003,Medium bathypelagics (30 - 89 cm),3.715
eez,2003,Medium benthopelagics (30 - 89 cm),3.640487804878049
eez,2003,Medium demersals (30 - 89 cm),3.6360074626865675
eez,2003,Medium pelagics (30 - 89 cm),3.5753271028037386
eez,2003,Medium reef assoc. fish (30 - 89 cm),3.500569105691057
eez,2003,Other demersal invertebrates,2.1548
eez,2003,Shrimps,2.862809523809524
eez,2003,Small bathydemersals (<30 cm),3.505
eez,2003,Small bathypelagics (<30 cm),3.496
eez,2003,Small benthopelagics (<30 cm),3.4326315789473685
eez,2003,Small demersals (<30 cm),3.426891891891892
eez,2003,Small pelagics (<30 cm),3.318740157480315
eez,2003,Small reef assoc. fish (<30 cm),3.3077333333333336
eez,2003,Small to medium flatfishes (<90 cm),3.65
eez,2003,Small to medium rays (<90 cm),3.8024999999999998
eez,2003,Small to medium sharks (<90 cm),3.9673684210526314
eez,2004,Cephalopods,3.896511627906977
eez,2004,Jellyfish,3.307
eez,2004,Krill,2.25
eez,2004,Large bathydemersals (>=90 cm),4.026666666666666
eez,2004,Large bathypelagics (>=90 cm),3.8428571428571425
eez,2004,Large benthopelagics (>=90 cm),3.973529411764706
eez,2004,Large demersals (>=90 cm),3.9626785714285715
eez,2004,Large flatfishes (>=90 cm),4.02625
eez,2004,Large pelagics (>=90 cm),4.271216216216216
eez,2004,Large rays (>=90 cm),3.704565217391304
eez,2004,Large reef assoc. fish (>=90 cm),3.8367857142857145
eez,2004,Large sharks (>=90 cm),4.205329787234042
eez,2004,"Lobsters, crabs",3.1368141592920353
eez,2004,Medium bathydemersals (30 - 89 cm),3.8863157894736844
eez,2004,Medium bathypelagics (30 - 89 cm),3.6925
eez,2004,Medium benthopelagics (30 - 89 cm),3.6492561983471075
eez,2004,Medium demersals (30 - 89 cm),3.6402592592592593
eez,2004,Medium pelagics (30 - 89 cm),3.576981132075472
eez,2004,Medium reef assoc. fish (30 - 89 cm),3.498991935483871
eez,2004,Other demersal invertebrates,2.1548
eez,2004,Shrimps,2.862809523809524
eez,2004,Small bathydemersals (<30 cm),3.505
eez,2004,Small bathypelagics (<30 cm),3.4333333333333336
eez,2004,Small benthopelagics (<30 cm),3.4326315789473685
eez,2004,Small demersals (<30 cm),3.4229113924050636
eez,2004,Small pelagics (<30 cm),3.3271653543307087
eez,2004,Small reef assoc. fish (<30 cm),3.2710666666666666
eez,2004,Small to medium flatfishes (<90 cm),3.6498611111111114
eez,2004,Small to medium rays (<90 cm),3.7993103448275862
eez,2004,Small to medium sharks (<90 cm),3.9673684210526314
eez,2005,Cephalopods,3.903488372093023
eez,2005,Jellyfish,3.307
eez,2005,Krill,2.25
eez,2005,Large bathydemersals (>=90 cm),4.0305
eez,2005,Large bathypelagics (>=90 cm),3.8428571428571425
eez,2005,Large benthopelagics (>=90 cm),3.976153846153846
eez,2005,Large demersals (>=90 cm),3.9626785714285715
eez,2005,Large flatfishes (>=90 cm),4.02625
eez,2005,Large pelagics (>=90 cm),4.271216216216216
eez,2005,Large rays (>=90 cm),3.715106382978723
eez,2005,Large reef assoc. fish (>=90 cm),3.833214285714286
eez,2005,Large sharks (>=90 cm),4.200648936170213
eez,2005,"Lobsters, crabs",3.1368141592920353
eez,2005,Medium bathydemersals (30 - 89 cm),3.867
eez,2005,Medium bathypelagics (30 - 89 cm),3.742
eez,2005,Medium benthopelagics (30 - 89 cm),3.6492561983471075
eez,2005,Medium demersals (30 - 89 cm),3.640981132075472
eez,2005,Medium pelagics (30 - 89 cm),3.595728155339806
eez,2005,Medium reef assoc. fish (30 - 89 cm),3.50744
eez,2005,Other demersal invertebrates,2.1543897435897437
eez,2005,Shrimps,2.862809523809524
eez,2005,Small bathydemersals (<30 cm),3.505
eez,2005,Small bathypelagics (<30 cm),3.4019999999999997
eez,2005,Small benthopelagics (<30 cm),3.4876190476190474
eez,2005,Small demersals (<30 cm),3.4172857142857143
eez,2005,Small pelagics (<30 cm),3.3200781249999998
eez,2005,Small reef assoc. fish (<30 cm),3.2924285714285713
eez,2005,Small to medium flatfishes (<90 cm),3.652083333333333
eez,2005,Small to medium rays (<90 cm),3.7993103448275862
eez,2005,Small to medium sharks (<90 cm),3.9673684210526314
eez,2006,Cephalopods,3.875681818181818
eez,2006,Jellyfish,3.307
eez,2006,Krill,2.25
eez,2006,Large bathydemersals (>=90 cm),4.0305
eez,2006,Large bathypelagics (>=90 cm),3.8428571428571425
eez,2006,Large benthopelagics (>=90 cm),3.9780769230769235
eez,2006,Large demersals (>=90 cm),3.967352941176471
eez,2006,Large flatfishes (>=90 cm),4.02625
eez,2006,Large pelagics (>=90 cm),4.285890410958904
eez,2006,Large rays (>=90 cm),3.704565217391304
eez,2006,Large reef assoc. fish (>=90 cm),3.833214285714286
eez,2006,Large sharks (>=90 cm),4.200648936170213
eez,2006,"Lobsters, crabs",3.1504464285714286
eez,2006,Medium bathydemersals (30 - 89 cm),3.88025
eez,2006,Medium bathypelagics (30 - 89 cm),3.6986666666666665
eez,2006,Medium benthopelagics (30 - 89 cm),3.6457377049180324
eez,2006,Medium demersals (30 - 89 cm),3.6504477611940302
eez,2006,Medium pelagics (30 - 89 cm),3.5990196078431373
eez,2006,Medium reef assoc. fish (30 - 89 cm),3.50859437751004
eez,2006,Other demersal invertebrates,2.1583645833333334
eez,2006,Shrimps,2.862809523809524
eez,2006,Small bathydemersals (<30 cm),3.505
eez,2006,Small bathypelagics (<30 cm),3.496
eez,2006,Small benthopelagics (<30 cm),3.474736842105263
eez,2006,Small demersals (<30 cm),3.4104054054054056
eez,2006,Small pelagics (<30 cm),3.3203968253968252
eez,2006,Small reef assoc. fish (<30 cm),3.296388888888889
eez,2006,Small to medium flatfishes (<90 cm),3.6519718309859157
eez,2006,Small to medium rays (<90 cm),3.799285714285714
eez,2006,Small to medium sharks (<90 cm),3.9673684210526314
eez,2007,Cephalopods,3.9020454545454544
eez,2007,Jellyfish,3.307
eez,2007,Krill,2.25
eez,2007,Large bathydemersals (>=90 cm),4.026666666666666
eez,2007,Large bathypelagics (>=90 cm),3.8428571428571425
eez,2007,Large benthopelagics (>=90 cm),3.9780769230769235
eez,2007,Large demersals (>=90 cm),3.968511904761905
eez,2007,Large flatfishes (>=90 cm),4.02625
eez,2007,Large pelagics (>=90 cm),4.271216216216216
eez,2007,Large rays (>=90 cm),3.715106382978724
eez,2007,Large reef assoc. fish (>=90 cm),3.833214285714286
eez,2007,Large sharks (>=90 cm),4.1961562500000005
eez,2007,"Lobsters, crabs",3.1294736842105264
eez,2007,Medium bathydemersals (30 - 89 cm),3.8907142857142856
eez,2007,Medium bathypelagics (30 - 89 cm),3.6986666666666665
eez,2007,Medium benthopelagics (30 - 89 cm),3.6492561983471075
eez,2007,Medium demersals (30 - 89 cm),3.6533333333333333
eez,2007,Medium pelagics (30 - 89 cm),3.5938461538461537
eez,2007,Medium reef assoc. fish (30 - 89 cm),3.5095967741935485
eez,2007,Other demersal invertebrates,2.163243523316062
eez,2007,Shrimps,2.8617452830188683
eez,2007,Small bathydemersals (<30 cm),3.505
eez,2007,Small bathypelagics (<30 cm),3.496
eez,2007,Small benthopelagics (<30 cm),3.482
eez,2007,Small demersals (<30 cm),3.4067605633802818
eez,2007,Small pelagics (<30 cm),3.316111111111111
eez,2007,Small reef assoc. fish (<30 cm),3.297162162162162
eez,2007,Small to medium flatfishes (<90 cm),3.652083333333333
eez,2007,Small to medium rays (<90 cm),3.7993103448275862
eez,2007,Small to medium sharks (<90 cm),3.9673684210526314
eez,2008,Cephalopods,3.903488372093023
eez,2008,Jellyfish,3.307
eez,2008,Krill,2.25
eez,2008,Large bathydemersals (>=90 cm),4.0305
eez,2008,Large bathypelagics (>=90 cm),3.925
eez,2008,Large benthopelagics (>=90 cm),3.9780769230769226
eez,2008,Large demersals (>=90 cm),3.968511904761905
eez,2008,Large flatfishes (>=90 cm),4.02625
eez,2008,Large pelagics (>=90 cm),4.271216216216216
eez,2008,Large rays (>=90 cm),3.7230000000000003
eez,2008,Large reef assoc. fish (>=90 cm),3.833214285714286
eez,2008,Large sharks (>=90 cm),4.200648936170213
eez,2008,"Lobsters, crabs",3.145526315789474
eez,2008,Medium bathydemersals (30 - 89 cm),3.86775
eez,2008,Medium bathypelagics (30 - 89 cm),3.6986666666666665
eez,2008,Medium benthopelagics (30 - 89 cm),3.6395934959349594
eez,2008,Medium demersals (30 - 89 cm),3.6521481481481484
eez,2008,Medium pelagics (30 - 89 cm),3.5949523809523813
eez,2008,Medium reef assoc. fish (30 - 89 cm),3.504072580645161
eez,2008,Other demersal invertebrates,2.157623036649215
eez,2008,Shrimps,2.8642380952380955
eez,2008,Small bathydemersals (<30 cm),3.5119999999999996
eez,2008,Small bathypelagics (<30 cm),3.4616666666666664
eez,2008,Small benthopelagics (<30 cm),3.482
eez,2008,Small demersals (<30 cm),3.4059154929577464
eez,2008,Small pelagics (<30 cm),3.31496
eez,2008,Small reef assoc. fish (<30 cm),3.298169014084507
eez,2008,Small to medium flatfishes (<90 cm),3.652083333333333
eez,2008,Small to medium rays (<90 cm),3.7993103448275862
eez,2008,Small to medium sharks (<90 cm),3.9775
eez,2009,Cephalopods,3.903488372093023
eez,2009,Jellyfish,3.307
eez,2009,Krill,2.25
eez,2009,Large bathydemersals (>=90 cm),4.0305
eez,2009,Large bathypelagics (>=90 cm),3.925
eez,2009,Large benthopelagics (>=90 cm),3.9780769230769235
eez,2009,Large demersals (>=90 cm),3.967352941176471
eez,2009,Large flatfishes (>=90 cm),4.02625
eez,2009,Large pelagics (>=90 cm),4.271216216216216
eez,2009,Large rays (>=90 cm),3.7285185185185186
eez,2009,Large reef assoc. fish (>=90 cm),3.8026506024096385
eez,2009,Large sharks (>=90 cm),4.198552083333333
eez,2009,"Lobsters, crabs",3.1455263157894735
eez,2009,Medium bathydemersals (30 - 89 cm),3.8758536585365855
eez,2009,Medium bathypelagics (30 - 89 cm),3.7214285714285715
eez,2009,Medium benthopelagics (30 - 89 cm),3.6433057851239674
eez,2009,Medium demersals (30 - 89 cm),3.6450738007380075
eez,2009,Medium pelagics (30 - 89 cm),3.5970873786407767
eez,2009,Medium reef assoc. fish (30 - 89 cm),3.499601593625498
eez,2009,Other demersal invertebrates,2.1581562499999998
eez,2009,Shrimps,2.8642380952380955
eez,2009,Small bathydemersals (<30 cm),3.5119999999999996
eez,2009,Small bathypelagics (<30 cm),3.4333333333333336
eez,2009,Small benthopelagics (<30 cm),3.442
eez,2009,Small demersals (<30 cm),3.4059154929577464
eez,2009,Small pelagics (<30 cm),3.314126984126984
eez,2009,Small reef assoc. fish (<30 cm),3.3082432432432434
eez,2009,Small to medium flatfishes (<90 cm),3.6445205479452056
eez,2009,Small to medium rays (<90 cm),3.7853125
eez,2009,Small to medium sharks (<90 cm),3.9673684210526314
eez,2010,Cephalopods,3.912272727272727
eez,2010,Jellyfish,3.307
eez,2010,Krill,2.25
eez,2010,Large bathydemersals (>=90 cm),4.026666666666666
eez,2010,Large bathypelagics (>=90 cm),3.925
eez,2010,Large benthopelagics (>=90 cm),3.9780769230769235
eez,2010,Large demersals (>=90 cm),3.974764705882353
eez,2010,Large flatfishes (>=90 cm),4.02625
eez,2010,Large pelagics (>=90 cm),4.271216216216216
eez,2010,Large rays (>=90 cm),3.730392156862745
eez,2010,Large reef assoc. fish (>=90 cm),3.8267469879518075
eez,2010,Large sharks (>=90 cm),4.196462365591398
eez,2010,"Lobsters, crabs",3.1348275862068964
eez,2010,Medium bathydemersals (30 - 89 cm),3.8758536585365855
eez,2010,Medium bathypelagics (30 - 89 cm),3.7214285714285715
eez,2010,Medium benthopelagics (30 - 89 cm),3.63936
eez,2010,Medium demersals (30 - 89 cm),3.641180811808118
eez,2010,Medium pelagics (30 - 89 cm),3.596826923076923
eez,2010,Medium reef assoc. fish (30 - 89 cm),3.50402390438247
eez,2010,Other demersal invertebrates,2.1690564102564105
eez,2010,Shrimps,2.8766190476190476
eez,2010,Small bathydemersals (<30 cm),3.5119999999999996
eez,2010,Small bathypelagics (<30 cm),3.496
eez,2010,Small benthopelagics (<30 cm),3.468888888888889
eez,2010,Small demersals (<30 cm),3.403142857142857
eez,2010,Small pelagics (<30 cm),3.326484375
eez,2010,Small reef assoc. fish (<30 cm),3.279041095890411
eez,2010,Small to medium flatfishes (<90 cm),3.6319444444444446
eez,2010,Small to medium rays (<90 cm),3.784242424242424
eez,2010,Small to medium sharks (<90 cm),3.9673684210526314
eez,2011,Cephalopods,3.892954545454545
eez,2011,Jellyfish,3.307
eez,2011,Krill,2.25
eez,2011,Large bathydemersals (>=90 cm),4.026666666666666
eez,2011,Large bathypelagics (>=90 cm),3.842857142857143
eez,2011,Large benthopelagics (>=90 cm),3.96843137254902
eez,2011,Large demersals (>=90 cm),3.977298850574712
eez,2011,Large flatfishes (>=90 cm),4.02625
eez,2011,Large pelagics (>=90 cm),4.271216216216216
eez,2011,Large rays (>=90 cm),3.746122448979592
eez,2011,Large reef assoc. fish (>=90 cm),3.8485
eez,2011,Large sharks (>=90 cm),4.19401052631579
eez,2011,"Lobsters, crabs",3.135619834710744
eez,2011,Medium bathydemersals (30 - 89 cm),3.859111111111111
eez,2011,Medium bathypelagics (30 - 89 cm),3.7
eez,2011,Medium benthopelagics (30 - 89 cm),3.635887096774194
eez,2011,Medium demersals (30 - 89 cm),3.6444074074074075
eez,2011,Medium pelagics (30 - 89 cm),3.600373831775701
eez,2011,Medium reef assoc. fish (30 - 89 cm),3.50868
eez,2011,Other demersal invertebrates,2.18287922705314
eez,2011,Shrimps,2.8733181818181817
eez,2011,Small bathydemersals (<30 cm),3.5119999999999996
eez,2011,Small bathypelagics (<30 cm),3.4260000000000006
eez,2011,Small benthopelagics (<30 cm),3.4625
eez,2011,Small demersals (<30 cm),3.4164000000000003
eez,2011,Small pelagics (<30 cm),3.3135772357723576
eez,2011,Small reef assoc. fish (<30 cm),3.285972222222222
eez,2011,Small to medium flatfishes (<90 cm),3.6121621621621625
eez,2011,Small to medium rays (<90 cm),3.776285714285714
eez,2011,Small to medium sharks (<90 cm),3.964736842105263
eez,2012,Cephalopods,3.892954545454545
eez,2012,Jellyfish,3.307
eez,2012,Krill,2.25
eez,2012,Large bathydemersals (>=90 cm),4.026666666666666
eez,2012,Large bathypelagics (>=90 cm),3.925
eez,2012,Large benthopelagics (>=90 cm),3.96843137254902
eez,2012,Large demersals (>=90 cm),3.9719886363636365
eez,2012,Large flatfishes (>=90 cm),4.02625
eez,2012,Large pelagics (>=90 cm),4.271216216216216
eez,2012,Large rays (>=90 cm),3.7445283018867928
eez,2012,Large reef assoc. fish (>=90 cm),3.8543589743589743
eez,2012,Large sharks (>=90 cm),4.193627659574468
eez,2012,"Lobsters, crabs",3.1425833333333335
eez,2012,Medium bathydemersals (30 - 89 cm),3.859111111111111
eez,2012,Medium bathypelagics (30 - 89 cm),3.7
eez,2012,Medium benthopelagics (30 - 89 cm),3.626048387096774
eez,2012,Medium demersals (30 - 89 cm),3.644723247232472
eez,2012,Medium pelagics (30 - 89 cm),3.5972222222222223
eez,2012,Medium reef assoc. fish (30 - 89 cm),3.506546184738956
eez,2012,Other demersal invertebrates,2.1733786407766993
