year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled,unit_id
1996,294,1166.6244214419,1166.6244214419,0.0,True,EEZ_891
1997,294,1213.7973945656,1213.7973945656,0.0,True,EEZ_891
1998,294,1159.8435133494,1159.8435133494,0.0,True,EEZ_891
1999,290,1030.7927050534,1030.7927050534,0.0,True,EEZ_891
2000,285,1059.9847704097,1059.9847704096999,-2.2737367544323206e-13,True,EEZ_891
2001,289,1143.5189919526,1143.5189919526001,2.2737367544323206e-13,True,EEZ_891
2002,304,1084.9664406114,1084.9664406114,0.0,True,EEZ_891
2003,306,1195.7425589694,1195.7425589694,0.0,True,EEZ_891
2004,306,1201.3251732624,1201.3251732624,0.0,True,EEZ_891
2005,305,1188.8894789304,1188.8894789304,0.0,True,EEZ_891
2006,310,1319.4217381386,1319.4217381386,0.0,True,EEZ_891
2007,310,1283.9052788747001,1283.9052788747001,0.0,True,EEZ_891
2008,307,1366.2908639627,1366.2908639627,0.0,True,EEZ_891
2009,305,1205.1148625198,1205.1148625198,0.0,True,EEZ_891
2010,314,1264.1864638021,1264.1864638021,0.0,True,EEZ_891
2011,306,1113.9439461204,1113.9439461204,0.0,True,EEZ_891
2012,306,1270.7703466062,1270.7703466062,0.0,True,EEZ_891
2013,308,1170.0441980548,1170.0441980548,0.0,True,EEZ_891
2014,304,1454.1902835464,1454.1902835464,0.0,True,EEZ_891
2015,344,1505.5036237233999,1505.5036237233999,0.0,True,EEZ_891
2016,344,1557.2282441478,1557.2282441478,0.0,True,EEZ_891
2017,433,1443.3910439236,1443.3910439236,0.0,True,EEZ_891
2018,416,1653.3620014823,1653.3620014823,0.0,True,EEZ_891
2019,422,1698.0118630171,1698.0118630171,0.0,True,EEZ_891
1950,19,1161.0483645925,1161.0483645925,0.0,True,EEZ_895
1951,13,1134.7155603600002,1134.71556036,-2.2737367544323206e-13,True,EEZ_895
1952,21,1050.4667907785,1050.4667907785,0.0,True,EEZ_895
1953,24,1079.7661882003,1079.7661882003,0.0,True,EEZ_895
1954,31,1281.9578856121,1281.9578856121,0.0,True,EEZ_895
1955,29,1317.9990967667,1317.9990967667,0.0,True,EEZ_895
1956,33,1506.2492345367,1506.2492345367,0.0,True,EEZ_895
1957,16,1225.1876007925,1225.1876007925,0.0,True,EEZ_895
1958,16,1157.8977996657,1157.8977996657,0.0,True,EEZ_895
1959,25,1247.0949685038,1247.0949685038,0.0,True,EEZ_895
1960,22,1105.7923243763,1105.7923243763,0.0,True,EEZ_895
1961,26,1187.5846458083,1187.5846458083001,2.2737367544323206e-13,True,EEZ_895
1962,18,1096.053957842,1096.053957842,0.0,True,EEZ_895
1963,44,1125.0859749145,1125.0859749145,0.0,True,EEZ_895
1964,49,1496.603104922,1496.6031049219998,-2.2737367544323206e-13,True,EEZ_895
1965,75,1441.0907631032,1441.0907631032,0.0,True,EEZ_895
1966,72,1555.5466834054,1555.5466834054,0.0,True,EEZ_895
1967,87,1865.9741062647,1865.9741062647,0.0,True,EEZ_895
1968,80,1595.6981201778,1595.6981201777999,-2.2737367544323206e-13,True,EEZ_895
1969,89,1745.8200237054,1745.8200237054,0.0,True,EEZ_895
1970,83,1342.6050719859,1342.6050719859,0.0,True,EEZ_895
1971,74,1374.3969978886,1374.3969978886,0.0,True,EEZ_895
1972,95,1388.3833767652,1388.3833767652,0.0,True,EEZ_895
1973,115,1079.9385810415,1079.9385810415001,2.2737367544323206e-13,True,EEZ_895
1974,120,1736.6689320586,1736.6689320586,0.0,True,EEZ_895
1975,93,2087.2709217719,2087.2709217719,0.0,True,EEZ_895
1976,122,1467.6150079419,1467.6150079419,0.0,True,EEZ_895
1977,161,2610.8038017812,2610.8038017812,0.0,True,EEZ_895
1978,5,922.0,922.0,0.0,True,EEZ_895
1979,5,935.0,935.0,0.0,True,EEZ_895
1980,5,923.0,923.0,0.0,True,EEZ_895
1981,11,1216.0,1216.0,0.0,True,EEZ_895
1982,11,1109.0,1109.0,0.0,True,EEZ_895
1983,11,1088.0,1088.0,0.0,True,EEZ_895
1984,11,1099.0,1099.0,0.0,True,EEZ_895
1985,11,1077.0,1077.0,0.0,True,EEZ_895
1986,11,902.0,902.0,0.0,True,EEZ_895
1987,11,831.0,831.0,0.0,True,EEZ_895
1988,11,765.0,765.0,0.0,True,EEZ_895
1989,11,496.0,496.0,0.0,True,EEZ_895
1990,11,435.0,435.0,0.0,True,EEZ_895
1991,11,422.0,422.0,0.0,True,EEZ_895
1992,11,528.0,528.0,0.0,True,EEZ_895
1993,5,516.0,516.0,0.0,True,EEZ_895
1994,5,599.0,599.0,0.0,True,EEZ_895
1995,5,563.0,563.0,0.0,True,EEZ_895
1996,5,514.0,514.0,0.0,True,EEZ_895
1997,5,466.0,466.0,0.0,True,EEZ_895
1998,11,443.0,443.0,0.0,True,EEZ_895
1999,11,459.0,459.0,0.0,True,EEZ_895
2000,14,335.27178092319997,335.2717809232,5.684341886080802e-14,True,EEZ_895
2001,14,366.9009737609,366.9009737609,0.0,True,EEZ_895
2002,26,574.110403431,574.110403431,0.0,True,EEZ_895
2003,35,717.0455694513,717.0455694513,0.0,True,EEZ_895
2004,35,671.8580430778,671.8580430778001,1.1368683772161603e-13,True,EEZ_895
2005,33,617.0665118528,617.0665118528,0.0,True,EEZ_895
2006,36,759.0745983165,759.0745983165001,1.1368683772161603e-13,True,EEZ_895
2007,23,601.5643841603,601.5643841602999,-1.1368683772161603e-13,True,EEZ_895
2008,8,547.422,547.422,0.0,True,EEZ_895
2009,8,588.333,588.333,0.0,True,EEZ_895
2010,8,569.9730000000001,569.973,-1.1368683772161603e-13,True,EEZ_895
2011,10,601.8877333332,601.8877333332,0.0,True,EEZ_895
2012,13,596.9558666666,596.9558666666,0.0,True,EEZ_895
2013,10,560.024,560.024,0.0,True,EEZ_895
2014,13,535.0921333333,535.0921333333,0.0,True,EEZ_895
2015,10,498.7578561864,498.7578561864,0.0,True,EEZ_895
2016,10,513.696937955,513.696937955,0.0,True,EEZ_895
2017,10,508.8953701624,508.8953701624,0.0,True,EEZ_895
2018,22,505.3452545592,505.3452545592,0.0,True,EEZ_895
2019,10,497.3573467841,497.3573467841,0.0,True,EEZ_895
1950,1,7.9807674913,7.9807674913,0.0,True,EEZ_896
1951,1,11.3981871791,11.3981871791,0.0,True,EEZ_896
1952,9,22.126168751199998,22.126168751199998,0.0,True,EEZ_896
1953,9,36.0459617785,36.0459617785,0.0,True,EEZ_896
1954,14,33.965683141599996,33.965683141599996,0.0,True,EEZ_896
1955,12,27.2858296412,27.285829641200003,3.552713678800501e-15,True,EEZ_896
1956,12,37.5844567292,37.5844567292,0.0,True,EEZ_896
1957,4,25.7114977334,25.7114977334,0.0,True,EEZ_896
1958,14,34.6728341106,34.6728341106,0.0,True,EEZ_896
1959,14,241.4944586407,241.4944586407,0.0,True,EEZ_896
1960,12,31.4927938987,31.4927938987,0.0,True,EEZ_896
1961,12,19.6772994528,19.6772994528,0.0,True,EEZ_896
1962,6,29.5153900424,29.5153900424,0.0,True,EEZ_896
1963,38,27.946149725599998,27.946149725599998,0.0,True,EEZ_896
1964,28,12.567184533,12.567184533,0.0,True,EEZ_896
1965,36,22.1902577419,22.190257741899998,-3.552713678800501e-15,True,EEZ_896
1966,41,63.4746134453,63.4746134453,0.0,True,EEZ_896
1967,43,64.9318384211,64.9318384211,0.0,True,EEZ_896
1968,50,66.4934591993,66.4934591993,0.0,True,EEZ_896
1969,43,690.0503243419,690.0503243419,0.0,True,EEZ_896
1970,39,439.9249018432,439.92490184319996,-5.684341886080802e-14,True,EEZ_896
1971,39,82.67308767669999,82.67308767669999,0.0,True,EEZ_896
1972,56,76.268971229,76.268971229,0.0,True,EEZ_896
1973,61,90.81540329869999,90.81540329869999,0.0,True,EEZ_896
1974,72,332.0273730723,332.0273730723,0.0,True,EEZ_896
1975,56,527.7159350707,527.7159350707,0.0,True,EEZ_896
1976,80,108.4761574926,108.4761574926,0.0,True,EEZ_896
1977,118,271.5985932826,271.5985932826,0.0,True,EEZ_896
1978,11,1422.9304337289,1422.9304337289,0.0,True,EEZ_896
1983,3,17.0,17.0,0.0,True,EEZ_896
1987,3,488.0,488.0,0.0,True,EEZ_896
1988,3,21.0,21.0,0.0,True,EEZ_896
1994,3,56.0,56.0,0.0,True,EEZ_896
1995,3,115.0,115.0,0.0,True,EEZ_896
1996,13,10359.4984688978,10359.4984688978,0.0,True,EEZ_896
1997,15,15694.345455376699,15694.345455376699,0.0,True,EEZ_896
1998,11,4074.2425414717,4074.2425414717,0.0,True,EEZ_896
1999,34,2797.9567863306997,2797.9567863307,4.547473508864641e-13,True,EEZ_896
2000,25,3632.2435494211,3632.2435494211004,4.547473508864641e-13,True,EEZ_896
2001,28,1919.7670271261,1919.7670271261,0.0,True,EEZ_896
2002,28,2527.4695977259003,2527.4695977259003,0.0,True,EEZ_896
2003,32,1020.5239374906,1020.5239374906,0.0,True,EEZ_896
2004,32,1122.5469131426,1122.5469131426,0.0,True,EEZ_896
2005,31,851.9273034814,851.9273034814,0.0,True,EEZ_896
2006,36,1102.6055387437,1102.6055387437,0.0,True,EEZ_896
2007,34,447.3198587393,447.3198587393,0.0,True,EEZ_896
2008,46,1308.0935393841,1308.0935393841,0.0,True,EEZ_896
2009,40,1194.7795633811,1194.7795633811,0.0,True,EEZ_896
2010,34,898.8837081182,898.8837081182,0.0,True,EEZ_896
2011,34,858.1303999639,858.1303999638999,-1.1368683772161603e-13,True,EEZ_896
2012,14,1010.439427428,1010.439427428,0.0,True,EEZ_896
2013,16,911.9698135542001,911.9698135542001,0.0,True,EEZ_896
2014,15,895.3100000000001,895.3100000000001,0.0,True,EEZ_896
2015,12,1023.4499999999999,1023.45,1.1368683772161603e-13,True,EEZ_896
2016,12,1348.6580999999999,1348.6581,2.2737367544323206e-13,True,EEZ_896
2017,14,1337.2979353263001,1337.2979353263,-2.2737367544323206e-13,True,EEZ_896
2018,29,1306.0635230824,1306.0635230824,0.0,True,EEZ_896
2019,17,962.1183434891,962.1183434891,0.0,True,EEZ_896
1952,3,0.6881508943,0.6881508943000001,1.1102230246251565e-16,True,EEZ_897
1953,3,4.2552141202,4.2552141202,0.0,True,EEZ_897
1954,3,2.4501016674,2.4501016674,0.0,True,EEZ_897
1958,3,14.001294404,14.001294404,0.0,True,EEZ_897
1959,3,58.4543257507,58.454325750699994,-7.105427357601002e-15,True,EEZ_897
1968,3,167.7613816173,167.7613816173,0.0,True,EEZ_897
1969,5,17.353219032000002,17.353219032000002,0.0,True,EEZ_897
1970,8,96.7922502963,96.7922502963,0.0,True,EEZ_897
1971,17,97890.3502664208,97890.3502664208,0.0,True,EEZ_897
1972,12,183689.5,183689.5,0.0,True,EEZ_897
1973,17,35190.5206364181,35190.5206364181,0.0,True,EEZ_897
1974,12,43052.0,43052.0,0.0,True,EEZ_897
1975,16,21921.6508177093,21921.6508177093,0.0,True,EEZ_897
1976,12,25084.0,25084.0,0.0,True,EEZ_897
1977,45,26378.3253555738,26378.3253555738,0.0,True,EEZ_897
1978,42,99302.5,99302.5,0.0,True,EEZ_897
1979,27,9086.111111111399,9086.111111111399,0.0,True,EEZ_897
1980,24,11691.0555555553,11691.0555555553,0.0,True,EEZ_897
1981,24,23133.0000000002,23133.0000000002,0.0,True,EEZ_897
1982,24,29817.5000000002,29817.5000000002,0.0,True,EEZ_897
1983,24,20715.9999999999,20715.999999999898,-3.637978807091713e-12,True,EEZ_897
1984,24,17931.0,17931.0,0.0,True,EEZ_897
1985,24,22414.5,22414.5,0.0,True,EEZ_897
1986,24,14344.4999999998,14344.4999999998,0.0,True,EEZ_897
1987,24,4374.5,4374.5,0.0,True,EEZ_897
1988,24,13768.4999999997,13768.499999999702,1.8189894035458565e-12,True,EEZ_897
1989,27,15392.0,15392.0,0.0,True,EEZ_897
1990,27,8031.2222222221,8031.2222222221,0.0,True,EEZ_897
1991,24,12784.9583333334,12784.958333333401,1.8189894035458565e-12,True,EEZ_897
1992,21,12236.0,12236.0,0.0,True,EEZ_897
1993,21,5712.1,5712.1,0.0,True,EEZ_897
1994,27,5118.1888888888,5118.1888888888,0.0,True,EEZ_897
1995,24,7497.0333333334,7497.0333333334,0.0,True,EEZ_897
1996,30,6687.7444444444,6687.7444444444,0.0,True,EEZ_897
1997,21,4769.8018999999995,4769.8019,9.094947017729282e-13,True,EEZ_897
1998,18,4904.401900000001,4904.4019,-9.094947017729282e-13,True,EEZ_897
1999,18,4817.4,4817.4,0.0,True,EEZ_897
2000,15,5712.0,5712.0,0.0,True,EEZ_897
2001,9,5872.0,5872.0,0.0,True,EEZ_897
2002,9,5273.0,5273.0,0.0,True,EEZ_897
2003,9,6007.5,6007.5,0.0,True,EEZ_897
2004,11,6419.055736894999,6419.055736895,9.094947017729282e-13,True,EEZ_897
2005,10,6095.0,6095.0,0.0,True,EEZ_897
2006,10,6039.0,6039.0,0.0,True,EEZ_897
2007,10,6081.0,6081.0,0.0,True,EEZ_897
2008,13,5931.0,5931.0,0.0,True,EEZ_897
2009,10,6311.0,6311.0,0.0,True,EEZ_897
2010,10,3266.0,3266.0,0.0,True,EEZ_897
2011,10,6582.0,6582.0,0.0,True,EEZ_897
2012,10,6039.0,6039.0,0.0,True,EEZ_897
2013,10,6434.0,6434.0,0.0,True,EEZ_897
2014,10,6573.0,6573.0,0.0,True,EEZ_897
2015,16,5215.0,5215.0,0.0,True,EEZ_897
2016,10,6294.0,6294.0,0.0,True,EEZ_897
2017,10,5806.0,5806.0,0.0,True,EEZ_897
2018,19,4930.0000000001,4930.0000000001,0.0,True,EEZ_897
2019,16,5596.068903,5596.068902999999,-9.094947017729282e-13,True,EEZ_897
1950,1,0.0060941348,0.0060941348,0.0,True,EEZ_898
1952,1,0.3563761504,0.3563761504,0.0,True,EEZ_898
1955,1,0.0014248337,0.0014248337,0.0,True,EEZ_898
1956,1,0.001296102,0.001296102,0.0,True,EEZ_898
1957,1,0.0208200697,0.0208200697,0.0,True,EEZ_898
1958,1,0.0107768307,0.0107768307,0.0,True,EEZ_898
1959,3,68.8806369473,68.8806369473,0.0,True,EEZ_898
1960,3,56.841424553500005,56.841424553500005,0.0,True,EEZ_898
1961,45,590.7362199644,590.7362199644,0.0,True,EEZ_898
1962,56,528.9513579255,528.9513579255,0.0,True,EEZ_898
1963,47,64.9647398789,64.9647398789,0.0,True,EEZ_898
1964,45,184.9650894241,184.9650894241,0.0,True,EEZ_898
1965,24,51.001077130199995,51.0010771302,7.105427357601002e-15,True,EEZ_898
1966,24,164.2876630508,164.2876630508,0.0,True,EEZ_898
1967,25,191.44155338509998,191.4415533851,2.842170943040401e-14,True,EEZ_898
1968,42,425.7178854253,425.7178854253,0.0,True,EEZ_898
1969,38,9454.459778997802,9454.4597789978,-1.8189894035458565e-12,True,EEZ_898
1970,55,3201.9421112606997,3201.9421112607,4.547473508864641e-13,True,EEZ_898
1971,48,3969.4170227049,3969.4170227049,0.0,True,EEZ_898
1972,63,3105.9135522726997,3105.9135522727,4.547473508864641e-13,True,EEZ_898
1973,98,7402.753314038001,7402.753314038001,0.0,True,EEZ_898
1974,63,7691.7504263558,7691.7504263558,0.0,True,EEZ_898
1975,107,15813.6269940608,15813.6269940608,0.0,True,EEZ_898
1976,77,13819.454184608301,13819.4541846083,-1.8189894035458565e-12,True,EEZ_898
1977,111,16398.8261750293,16398.8261750293,0.0,True,EEZ_898
1978,46,3001.0694501194002,3001.0694501194002,0.0,True,EEZ_898
1979,40,6927.2334316515,6927.2334316515,0.0,True,EEZ_898
1980,65,21824.294301366303,21824.2943013663,-3.637978807091713e-12,True,EEZ_898
1981,64,11822.7632162742,11822.763216274201,1.8189894035458565e-12,True,EEZ_898
1982,79,7980.7163971168,7980.7163971168,0.0,True,EEZ_898
1983,84,1638.9861947579,1638.9861947579,0.0,True,EEZ_898
1984,95,9143.6343252203,9143.6343252203,0.0,True,EEZ_898
1985,113,14231.133899700999,14231.133899701,1.8189894035458565e-12,True,EEZ_898
1986,103,26151.0723295869,26151.0723295869,0.0,True,EEZ_898
1987,101,35748.9477322671,35748.9477322671,0.0,True,EEZ_898
1988,112,25919.4120111468,25919.4120111468,0.0,True,EEZ_898
1989,92,32198.6496856775,32198.6496856775,0.0,True,EEZ_898
1990,109,36537.2173070098,36537.2173070098,0.0,True,EEZ_898
1991,126,16529.9363499065,16529.9363499065,0.0,True,EEZ_898
1992,128,22787.854039720198,22787.8540397202,3.637978807091713e-12,True,EEZ_898
1993,158,10607.633788153,10607.633788153,0.0,True,EEZ_898
1994,130,5798.8541413558,5798.8541413558,0.0,True,EEZ_898
1995,155,10973.5374515877,10973.5374515877,0.0,True,EEZ_898
1996,152,8256.3382945048,8256.3382945048,0.0,True,EEZ_898
1997,168,18201.170025119798,18201.170025119798,0.0,True,EEZ_898
1998,152,10095.5278503099,10095.5278503099,0.0,True,EEZ_898
1999,181,14245.3515682147,14245.351568214699,-1.8189894035458565e-12,True,EEZ_898
2000,196,6461.0747014591,6461.0747014591,0.0,True,EEZ_898
2001,214,18007.977651587804,18007.9776515878,-3.637978807091713e-12,True,EEZ_898
2002,219,27117.6019621214,27117.6019621214,0.0,True,EEZ_898
2003,238,35104.5693573876,35104.5693573876,0.0,True,EEZ_898
2004,237,17198.2385504922,17198.2385504922,0.0,True,EEZ_898
2005,224,18259.370908006702,18259.370908006702,0.0,True,EEZ_898
2006,169,5846.8508291868,5846.8508291868,0.0,True,EEZ_898
2007,210,13154.1975038862,13154.1975038862,0.0,True,EEZ_898
2008,181,14452.387296875999,14452.387296876,1.8189894035458565e-12,True,EEZ_898
2009,167,13859.3965533565,13859.3965533565,0.0,True,EEZ_898
2010,178,22395.2056617667,22395.2056617667,0.0,True,EEZ_898
2011,144,20525.8627137736,20525.8627137736,0.0,True,EEZ_898
2012,130,9277.6701747295,9277.6701747295,0.0,True,EEZ_898
2013,111,5988.4906471488,5988.4906471488,0.0,True,EEZ_898
2014,157,9062.7138483842,9062.7138483842,0.0,True,EEZ_898
2015,104,8364.873822943,8364.873822943,0.0,True,EEZ_898
2016,105,7180.9337686895,7180.9337686895,0.0,True,EEZ_898
2017,89,4501.823985544601,4501.8239855446,-9.094947017729282e-13,True,EEZ_898
2018,78,3149.2409075115997,3149.2409075115997,0.0,True,EEZ_898
2019,83,5821.5688911778,5821.568891177801,9.094947017729282e-13,True,EEZ_898
1950,104,2918.6512869897,2918.6512869897,0.0,True,EEZ_899
1951,218,2892.0136513869998,2892.013651387,4.547473508864641e-13,True,EEZ_899
1952,218,2865.507202142,2865.507202142,0.0,True,EEZ_899
1953,218,2839.0530647087,2839.0530647087,0.0,True,EEZ_899
1954,218,2812.7218222935003,2812.7218222935003,0.0,True,EEZ_899
1955,218,2726.8122509911,2726.8122509911,0.0,True,EEZ_899
1956,218,2640.0759692202,2640.0759692202,0.0,True,EEZ_899
1957,218,2552.5616170158,2552.5616170158,0.0,True,EEZ_899
1958,218,2464.3127939385,2464.3127939385,0.0,True,EEZ_899
1959,218,2468.6198157537,2468.6198157537,0.0,True,EEZ_899
1960,220,2467.964078891,2467.964078891,0.0,True,EEZ_899
1961,220,2634.5850889307,2634.5850889307003,4.547473508864641e-13,True,EEZ_899
1962,218,2732.8179115849,2732.8179115849,0.0,True,EEZ_899
1963,218,2674.5892988392,2674.5892988392,0.0,True,EEZ_899
1964,218,2615.966704253,2615.966704253,0.0,True,EEZ_899
1965,218,2556.8667308359,2556.8667308359,0.0,True,EEZ_899
1966,218,2414.9099254151,2414.9099254151,0.0,True,EEZ_899
1967,218,2314.0827014108,2314.0827014108,0.0,True,EEZ_899
1968,218,2302.1474233164,2302.1474233164,0.0,True,EEZ_899
1969,218,2295.2047204978,2295.2047204978,0.0,True,EEZ_899
1970,172,1865.2161456943,1865.2161456943,0.0,True,EEZ_899
1971,172,1780.9206209886,1780.9206209886,0.0,True,EEZ_899
1972,182,2413.7922550975,2413.7922550975,0.0,True,EEZ_899
1973,232,2129.402764465,2129.402764465,0.0,True,EEZ_899
1974,301,3025.8681343238,3025.8681343238,0.0,True,EEZ_899
1975,286,3434.4056189321,3434.4056189321,0.0,True,EEZ_899
1976,274,2895.2419718087,2895.2419718087,0.0,True,EEZ_899
1977,272,1481.1939371425,1481.1939371425,0.0,True,EEZ_899
1978,268,1854.9335457139,1854.9335457139,0.0,True,EEZ_899
1979,286,1595.6651542857,1595.6651542857,0.0,True,EEZ_899
1980,378,2133.6852628613,2133.6852628613,0.0,True,EEZ_899
1981,288,2021.9107874282001,2021.9107874282,-2.2737367544323206e-13,True,EEZ_899
1982,318,2277.115312,2277.115312,0.0,True,EEZ_899
1983,308,2268.4198365707,2268.4198365707,0.0,True,EEZ_899
1984,418,2253.878861142,2253.878861142,0.0,True,EEZ_899
1985,338,2337.8428857151002,2337.8428857151,-4.547473508864641e-13,True,EEZ_899
1986,328,2011.0879102578,2011.0879102578,0.0,True,EEZ_899
1987,318,1873.9736536569,1873.9736536568998,-2.2737367544323206e-13,True,EEZ_899
1988,199,2100.5567094478,2100.5567094478,0.0,True,EEZ_899
1989,219,1511.6386402401001,1511.6386402401,-2.2737367544323206e-13,True,EEZ_899
1990,209,1499.0560085313,1499.0560085313,0.0,True,EEZ_899
1991,199,1511.7245331826,1511.7245331826,0.0,True,EEZ_899
1992,209,1391.1220577243,1391.1220577243,0.0,True,EEZ_899
1993,247,1746.884276088,1746.884276088,0.0,True,EEZ_899
1994,247,1657.8522978779,1657.8522978779001,2.2737367544323206e-13,True,EEZ_899
1995,235,1622.6975971488,1622.6975971488,0.0,True,EEZ_899
1996,263,1604.3931318399,1604.3931318399,0.0,True,EEZ_899
1997,251,1580.4246198925,1580.4246198925,0.0,True,EEZ_899
1998,249,1557.6462706705,1557.6462706705,0.0,True,EEZ_899
1999,260,1533.0084503455,1533.0084503455,0.0,True,EEZ_899
2000,257,1491.9193667576,1491.9193667576,0.0,True,EEZ_899
2001,236,1454.2769915149,1454.2769915149,0.0,True,EEZ_899
2002,215,1417.0850152752,1417.0850152752,0.0,True,EEZ_899
2003,197,1380.3415256115,1380.3415256115,0.0,True,EEZ_899
2004,209,1344.0460108628,1344.0460108628,0.0,True,EEZ_899
2005,206,1320.3848609016,1320.3848609016,0.0,True,EEZ_899
2006,149,1275.8548594920999,1275.8548594921,2.2737367544323206e-13,True,EEZ_899
2007,155,1269.0601995505,1269.0601995505,0.0,True,EEZ_899
2008,155,1299.4214678963,1299.4214678963,0.0,True,EEZ_899
2009,509,1635.3896343283,1635.3896343283,0.0,True,EEZ_899
2010,523,1359.4024416203,1359.4024416203,0.0,True,EEZ_899
2011,933,1370.6190908541,1370.6190908541,0.0,True,EEZ_899
2012,895,1376.0956783417,1376.0956783417,0.0,True,EEZ_899
2013,1035,1596.4837776103,1596.4837776103,0.0,True,EEZ_899
2014,992,1422.9224211757,1422.9224211757,0.0,True,EEZ_899
2015,700,1191.3365955934,1191.3365955934,0.0,True,EEZ_899
2016,724,3770.894455797,3770.894455797,0.0,True,EEZ_899
2017,746,1998.8109155084999,1998.8109155084999,0.0,True,EEZ_899
2018,759,1569.083964839,1569.083964839,0.0,True,EEZ_899
2019,1002,1565.0256591657,1565.0256591657,0.0,True,EEZ_899
1950,853,2039.8070491574,2039.8070491574001,2.2737367544323206e-13,True,EEZ_900
1951,852,1709.1335634851,1709.1335634851,0.0,True,EEZ_900
1952,853,1652.5903889485,1652.5903889485,0.0,True,EEZ_900
1953,853,1765.5541781933,1765.5541781933,0.0,True,EEZ_900
1954,853,2206.7556400357,2206.7556400357,0.0,True,EEZ_900
1955,853,2279.0943184649,2279.0943184649,0.0,True,EEZ_900
1956,853,2172.8510803441,2172.8510803441,0.0,True,EEZ_900
