path,status,old_bytes,release_bytes,resolution
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/annual.csv,only-in-old,13541,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/commercial.csv.gz,only-in-old,70100,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/functional.csv.gz,only-in-old,152788,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/ingestion_audit.csv,only-in-old,4108,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/species.csv.gz,only-in-old,1528271,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/static_manifest.json,only-in-old,2796,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/tl_coverage.csv,only-in-old,12732,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_076/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/annual.csv,only-in-old,14009,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/commercial.csv.gz,only-in-old,18539,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/functional.csv.gz,only-in-old,19237,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/ingestion_audit.csv,only-in-old,3717,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/species.csv.gz,only-in-old,35500,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/static_manifest.json,only-in-old,2624,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/tl_coverage.csv,only-in-old,10605,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_077/validation.csv,only-in-old,20510,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/annual.csv,only-in-old,12469,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/commercial.csv.gz,only-in-old,33501,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/functional.csv.gz,only-in-old,69761,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/ingestion_audit.csv,only-in-old,3757,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/species.csv.gz,only-in-old,200836,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/static_manifest.json,only-in-old,2609,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/tl_coverage.csv,only-in-old,12340,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_084/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/annual.csv,only-in-old,13677,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/commercial.csv.gz,only-in-old,31383,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/functional.csv.gz,only-in-old,49095,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/ingestion_audit.csv,only-in-old,3774,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/species.csv.gz,only-in-old,101132,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/static_manifest.json,only-in-old,2641,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/tl_coverage.csv,only-in-old,12053,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_086/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/annual.csv,only-in-old,13137,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/commercial.csv.gz,only-in-old,46651,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/functional.csv.gz,only-in-old,57123,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/ingestion_audit.csv,only-in-old,4104,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/species.csv.gz,only-in-old,169836,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/static_manifest.json,only-in-old,2626,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/tl_coverage.csv,only-in-old,12508,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_090/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/annual.csv,only-in-old,13787,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/commercial.csv.gz,only-in-old,40573,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/functional.csv.gz,only-in-old,70289,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/ingestion_audit.csv,only-in-old,3692,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/species.csv.gz,only-in-old,139215,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/static_manifest.json,only-in-old,2697,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/tl_coverage.csv,only-in-old,12264,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_092/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/annual.csv,only-in-old,13328,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/commercial.csv.gz,only-in-old,46840,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/functional.csv.gz,only-in-old,86320,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/ingestion_audit.csv,only-in-old,3887,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/species.csv.gz,only-in-old,208877,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/static_manifest.json,only-in-old,2633,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/tl_coverage.csv,only-in-old,12297,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_096/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/annual.csv,only-in-old,12751,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/commercial.csv.gz,only-in-old,39913,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/functional.csv.gz,only-in-old,50014,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/ingestion_audit.csv,only-in-old,4197,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/species.csv.gz,only-in-old,66770,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/static_manifest.json,only-in-old,2729,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/tl_coverage.csv,only-in-old,12380,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_100/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/annual.csv,only-in-old,12799,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/commercial.csv.gz,only-in-old,55764,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/functional.csv.gz,only-in-old,107925,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/ingestion_audit.csv,only-in-old,4134,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/species.csv.gz,only-in-old,367034,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/static_manifest.json,only-in-old,2636,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/tl_coverage.csv,only-in-old,12576,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_104/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/annual.csv,only-in-old,12637,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/commercial.csv.gz,only-in-old,42840,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/functional.csv.gz,only-in-old,81734,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/ingestion_audit.csv,only-in-old,4109,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/species.csv.gz,only-in-old,177781,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/static_manifest.json,only-in-old,2637,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/tl_coverage.csv,only-in-old,12335,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_111/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/annual.csv,only-in-old,12972,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/commercial.csv.gz,only-in-old,55824,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/functional.csv.gz,only-in-old,108528,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/ingestion_audit.csv,only-in-old,4062,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/species.csv.gz,only-in-old,431128,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/static_manifest.json,only-in-old,2795,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/tl_coverage.csv,only-in-old,12517,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_116/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/annual.csv,only-in-old,12744,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/commercial.csv.gz,only-in-old,48873,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/functional.csv.gz,only-in-old,95934,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/ingestion_audit.csv,only-in-old,3988,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/species.csv.gz,only-in-old,186380,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/static_manifest.json,only-in-old,2583,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/tl_coverage.csv,only-in-old,12512,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_120/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/annual.csv,only-in-old,12852,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/commercial.csv.gz,only-in-old,36258,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/functional.csv.gz,only-in-old,74613,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/ingestion_audit.csv,only-in-old,4061,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/species.csv.gz,only-in-old,232987,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/static_manifest.json,only-in-old,2627,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/tl_coverage.csv,only-in-old,12391,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_132/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/annual.csv,only-in-old,13282,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/commercial.csv.gz,only-in-old,18392,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/functional.csv.gz,only-in-old,29153,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/ingestion_audit.csv,only-in-old,3724,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/species.csv.gz,only-in-old,39920,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/static_manifest.json,only-in-old,2692,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/tl_coverage.csv,only-in-old,12184,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_136/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/annual.csv,only-in-old,13004,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/commercial.csv.gz,only-in-old,43474,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/functional.csv.gz,only-in-old,88935,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/ingestion_audit.csv,only-in-old,4019,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/species.csv.gz,only-in-old,255944,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/static_manifest.json,only-in-old,2629,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/tl_coverage.csv,only-in-old,12548,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_144/validation.csv,only-in-old,22430,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_152/annual.csv,only-in-old,13428,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_152/commercial.csv.gz,only-in-old,62604,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_152/functional.csv.gz,only-in-old,93873,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_152/ingestion_audit.csv,only-in-old,4358,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_152/missing_tl.csv.gz,only-in-old,196,,carry-up (unique to old tree)
Global_history_TE010_2026-09-04/tables/regions/EEZ_152/species.csv.gz,only-in-old,247234,,carry-up (unique to old tree)
