model_id,method,scope,fraction,n_total,n_valid,n_invalid_or_unavailable,valid_routes,excluded_routes,uncertainty_type,min_fixed_H_tC,max_fixed_H_tC,range_fixed_H_tC,min_retained_L_tC,max_retained_L_tC,range_retained_L_tC,relative_spread_pct,baseline_ppr_fixed_H_tC,meaningful_sensitivity,status,assumption_class
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.2,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,491.13855307725066,491.13855307725066,0.0,392.9108424618005,392.9108424618005,0.0,0.0,491.13855307725066,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,0.2,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,460.6608517378714,529.8828119386525,69.2219602007811,368.5286813902972,423.90624955092204,55.37756816062483,15.026664397384115,460.6608517378714,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,0.2,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,396.2325384249224,396.2325384249224,0.0,316.9860307399379,316.9860307399379,0.0,0.0,396.2325384249224,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,204.0296573802264,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,966.4451326076019,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,962.6364801425882,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,962.6364801425882,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,0.2,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,64.32672593663342,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,0.2,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,676.7127932266408,820.0888389989517,143.37604577231093,541.3702345813125,656.0710711991615,114.70083661784895,21.187133922602275,676.7127932266408,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,0.2,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,674.8104783422024,817.8044440751373,142.99396573293495,539.8483826737619,654.2435552601099,114.39517258634805,21.19024086351271,674.8104783422024,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,0.2,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,516.7523377875302,626.2185475634465,109.46620977591624,413.4018702300243,500.97483805075706,87.57296782073274,21.183495800830766,516.7523377875302,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.3,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,491.13855307725066,491.13855307725066,0.0,343.7969871540755,343.7969871540755,0.0,0.0,491.13855307725066,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.3,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,491.13855307725066,491.13855307725066,0.0,343.7969871540755,343.7969871540755,0.0,0.0,491.13855307725066,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,0.3,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,460.6608517378714,570.40377342341,109.74292168553865,322.46259621651,399.28264139638696,76.82004517987696,23.822932048930735,460.6608517378714,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,0.3,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,396.2325384249224,396.2325384249224,0.0,277.36277689744566,277.36277689744566,0.0,0.0,396.2325384249224,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,204.0296573802264,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,966.4451326076019,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,962.6364801425882,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,962.6364801425882,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,0.3,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,64.32672593663342,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,0.3,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,676.7127932266408,918.1853962709426,241.47260304430188,473.6989552586484,642.72977738966,169.03082213101152,35.68317393453344,676.7127932266408,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,0.3,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,674.8104783422024,915.6424976210778,240.83201927887546,472.3673348395416,640.9497483347544,168.5824134952128,35.68883812689516,674.8104783422024,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,0.3,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,516.7523377875302,701.09896965874,184.34663187120975,361.7266364512712,490.76927876111796,129.04264230984677,35.674077965566234,516.7523377875302,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.4,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,491.13855307725066,491.13855307725066,0.0,294.6831318463504,294.6831318463504,0.0,0.0,491.13855307725066,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.4,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,491.13855307725066,491.13855307725066,0.0,294.6831318463504,294.6831318463504,0.0,0.0,491.13855307725066,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,inner,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,PP,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,all,0.4,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,460.6608517378714,615.6802991085584,155.01944737068703,276.3965110427228,369.4081794651351,93.0116684224123,33.651534916819315,460.6608517378714,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,inner,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TEmean,PP,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,all,0.4,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,396.2325384249224,396.2325384249224,0.0,237.73952305495342,237.73952305495342,0.0,0.0,396.2325384249224,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,inner,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1986,PP,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,all,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,inner,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_GE,PP,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,204.0296573802264,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,all,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,966.4451326076019,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,inner,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,962.6364801425882,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_TE_EEfix,PP,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,962.6364801425882,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,all,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,inner,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),new_WithEgestion,PP,0.4,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,64.32672593663342,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,all,0.4,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,676.7127932266408,1044.1263806738616,367.41358744722083,406.02767593598446,626.4758284043169,220.4481524683324,54.29387343120153,676.7127932266408,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,inner,0.4,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,674.8104783422024,1041.2546691348953,366.4441907926929,404.8862870053214,624.752801480937,219.86651447561565,54.303275149628874,674.8104783422024,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),Ulanowicz_TE,PP,0.4,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,516.7523377875302,797.21393103175,280.4615932442198,310.0514026725182,478.32835861905005,168.27695594653187,54.27388958606616,516.7523377875302,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,all,0.5,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,491.13855307725066,491.13855307725066,0.0,245.56927653862533,245.56927653862533,0.0,0.0,491.13855307725066,True,assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,inner,0.5,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),standard_fixed_baseline_TL,PP,0.5,4,0,4,[],"['SC', 'SM', 'SE', 'SR']",discard-routing sensitivity envelope; not a confidence interval,,,,,,,,,True,not_assessed,hypothetical_designated_amounts
13_2_Northern_Humboldt_Current_(1995-1998),SPPR_1995_TE0.1,all,0.5,4,4,0,"['SC', 'SM', 'SE', 'SR']",[],discard-routing sensitivity envelope; not a confidence interval,491.13855307725066,491.13855307725066,0.0,245.56927653862533,245.56927653862533,0.0,0.0,491.13855307725066,True,assessed,hypothetical_designated_amounts
